Noise Level,Iteration,Model Pairing,Method Name,Stealing Dataset Size,Accuracy,Original Model Accuracy
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,695,0.12470588235294118,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,695,0.12470588235294118,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,772,0.13065976714100905,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,772,0.13065976714100905,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,772,0.13065976714100905,0.8233009708737864
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,7,0.22886866059817945,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,7,0.22171651495448635,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,7,0.15929778933680103,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,15,0.18169934640522875,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,15,0.18169934640522875,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,15,0.2261437908496732,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,77,0.18256130790190736,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,77,0.18256130790190736,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,77,0.14032697547683923,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,154,0.17757009345794392,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,154,0.17757009345794392,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,154,0.14162473040977713,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,231,0.18036529680365296,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,231,0.18036529680365296,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,231,0.136986301369863,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,309,0.1901294498381877,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,309,0.1901294498381877,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,309,0.13673139158576053,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,386,0.181190681622088,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,386,0.181190681622088,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,386,0.22433132010353754,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,463,0.18114602587800369,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,463,0.18114602587800369,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,463,0.2754158964879852,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,540,0.18109452736318407,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,540,0.18109452736318407,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,540,0.14129353233830846,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,618,0.18446601941747573,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,618,0.18446601941747573,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,618,0.23948220064724918,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,695,0.18705882352941178,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,695,0.18705882352941178,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,695,0.18705882352941178,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,772,0.17464424320827943,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,772,0.17464424320827943,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,772,0.17464424320827943,0.7236245954692556
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,7,0.18335500650195058,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,7,0.15474642392717816,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,7,0.24967490247074123,0.8718446601941747
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,15,0.1980392156862745,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,15,0.1980392156862745,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,15,0.16993464052287582,0.8718446601941747
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,77,0.17029972752043596,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,77,0.17029972752043596,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,77,0.14100817438692098,0.8718446601941747
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,154,0.16966211358734723,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,154,0.16966211358734723,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,154,0.14162473040977713,0.8718446601941747
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,231,0.1689497716894977,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,231,0.1689497716894977,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,231,0.20776255707762556,0.8718446601941747
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,309,0.19093851132686085,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,309,0.1925566343042071,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,309,0.14158576051779936,0.8718446601941747
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,386,0.16824849007765316,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,386,0.16824849007765316,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,386,0.18895599654874892,0.8718446601941747
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,463,0.2134935304990758,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,463,0.19593345656192238,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,463,0.14972273567467653,0.8718446601941747
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,540,0.16318407960199005,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,540,0.16318407960199005,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,540,0.13930348258706468,0.8718446601941747
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,618,0.18338727076591155,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,618,0.18338727076591155,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,618,0.16073354908306364,0.8718446601941747
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,695,0.2564705882352941,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,695,0.27647058823529413,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,695,0.2635294117647059,0.8718446601941747
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,772,0.34928848641655885,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,772,0.37516170763260026,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,772,0.31047865459249674,0.8718446601941747
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,7,0.39271781534460337,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,7,0.38686605981794536,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,7,0.35565669700910274,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,15,0.3633986928104575,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,15,0.4130718954248366,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,15,0.32941176470588235,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,77,0.3242506811989101,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,77,0.5156675749318801,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,77,0.4611716621253406,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,154,0.5384615384615384,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,154,0.5499640546369519,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,154,0.3659237958303379,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,231,0.6255707762557078,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,231,0.5814307458143074,0.7223300970873786
