Noise Level,Iteration,Model Pairing,Method Name,Stealing Dataset Size,Accuracy,Original Model Accuracy
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,528,0.7929292929292929,0.9863636363636363
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,594,0.78099173553719,0.9863636363636363
0.6,1,Hydra-LSTM,Argmax CopycatCNN,594,0.7630853994490359,0.9863636363636363
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,594,0.7603305785123967,0.9863636363636363
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,660,0.7924242424242425,0.9863636363636363
0.6,1,Hydra-LSTM,Argmax CopycatCNN,660,0.7833333333333333,0.9863636363636363
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,660,0.7757575757575758,0.9863636363636363
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,10,0.08931297709923663,0.9977272727272727
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,10,0.09465648854961832,0.9977272727272727
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,10,0.18167938931297709,0.9977272727272727
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,13,0.24560061208875286,0.9977272727272727
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,13,0.2486610558530987,0.9977272727272727
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,13,0.2654934965570008,0.9977272727272727
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,66,0.10606060606060606,0.9977272727272727
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,66,0.22886762360446572,0.9977272727272727
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,66,0.16985645933014354,0.9977272727272727
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,132,0.39646464646464646,0.9977272727272727
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,132,0.34764309764309764,0.9977272727272727
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,132,0.2255892255892256,0.9977272727272727
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,198,0.4028520499108734,0.9977272727272727
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,198,0.5445632798573975,0.9977272727272727
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,198,0.4982174688057041,0.9977272727272727
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,264,0.7575757575757576,0.9977272727272727
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,264,0.7945075757575758,0.9977272727272727
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,264,0.7642045454545454,0.9977272727272727
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,330,0.8363636363636363,0.9977272727272727
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,330,0.8434343434343434,0.9977272727272727
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,330,0.7868686868686868,0.9977272727272727
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,396,0.15476190476190477,0.9977272727272727
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,396,0.8906926406926406,0.9977272727272727
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,396,0.7586580086580087,0.9977272727272727
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,461,0.9091967403958091,0.9977272727272727
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,461,0.8928987194412107,0.9977272727272727
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,461,0.8754365541327125,0.9977272727272727
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,528,0.9179292929292929,0.9977272727272727
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,528,0.9116161616161617,0.9977272727272727
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,528,0.86489898989899,0.9977272727272727
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,594,0.8608815426997245,0.9977272727272727
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,594,0.9118457300275482,0.9977272727272727
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,594,0.8099173553719008,0.9977272727272727
0.6,1,Arsenal-LSTM,Probabilistic CopycatCNN,660,0.9196969696969697,0.9977272727272727
0.6,1,Arsenal-LSTM,Argmax CopycatCNN,660,0.9303030303030303,0.9977272727272727
0.6,1,Arsenal-LSTM,Adaptive KnockoffNets,660,0.9151515151515152,0.9977272727272727
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,10,0.2015267175572519,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,10,0.2198473282442748,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,10,0.07938931297709924,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,13,0.33588370313695487,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,13,0.32670237184391737,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,13,0.1966335118592196,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,66,0.09409888357256778,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,66,0.09409888357256778,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,66,0.11004784688995216,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,132,0.3897306397306397,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,132,0.49158249158249157,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,132,0.5361952861952862,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,198,0.6639928698752228,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,198,0.6524064171122995,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,198,0.6729055258467023,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,264,0.8172348484848485,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,264,0.8285984848484849,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,264,0.7793560606060606,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,330,0.8474747474747475,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,330,0.8747474747474747,0.9416666666666667
