Percentage Generated Data,Iteration,Model Pairing,Method Name,Num Samples,Accuracy,Original Model Accuracy
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,10,0.41600970285021227,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,16,0.4208611279563372,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,16,0.43966040024257125,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,16,0.44329896907216493,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,82,0.4899939357186173,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,82,0.4966646452395391,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,82,0.5003032140691328,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,164,0.5664038811400849,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,164,0.5651910248635537,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,164,0.5633717404487568,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,247,0.6106731352334749,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,247,0.6179502728926622,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,247,0.6234081261370528,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,329,0.6106731352334749,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,329,0.6070345664038811,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,329,0.6052152819890843,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,412,0.6682838083687083,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,412,0.6713159490600363,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,412,0.6719223771983021,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,494,0.6864766525166768,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,494,0.7022437841115827,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,494,0.6895087932080048,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,577,0.7143723468768951,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,577,0.7040630685263797,0.9939357186173439
