Iteration,Model Pairing,Method Name,Stealing Dataset Size,Accuracy,Original Model Accuracy,Parameter Count,Attack duration
1,MultiRocket-3_Conv_CNN,Adaptive KnockoffNets,618,0.8489751887810141,0.9242718446601942,6854,9.260881423950195
1,MultiRocket-3_Conv_CNN,Probabilistic CopycatCNN,695,0.8776470588235294,0.9242718446601942,6854,7.98405122756958
1,MultiRocket-3_Conv_CNN,Argmax CopycatCNN,695,0.8717647058823529,0.9242718446601942,6854,8.150181293487549
1,MultiRocket-3_Conv_CNN,Adaptive KnockoffNets,695,0.8635294117647059,0.9242718446601942,6854,10.431075811386108
1,MultiRocket-3_Conv_CNN,Probabilistic CopycatCNN,772,0.8706338939197931,0.9242718446601942,6854,9.256731033325195
1,MultiRocket-3_Conv_CNN,Argmax CopycatCNN,772,0.8641655886157826,0.9242718446601942,6854,10.037018537521362
1,MultiRocket-3_Conv_CNN,Adaptive KnockoffNets,772,0.4670116429495472,0.9242718446601942,6854,11.617339611053467
1,MiniRocket-3_Conv_CNN,Probabilistic CopycatCNN,7,0.3550065019505852,0.9359223300970874,6854,0.21632146835327148
1,MiniRocket-3_Conv_CNN,Argmax CopycatCNN,7,0.4174252275682705,0.9359223300970874,6854,0.2379465103149414
1,MiniRocket-3_Conv_CNN,Adaptive KnockoffNets,7,0.4083224967490247,0.9359223300970874,6854,0.2696805000305176
1,MiniRocket-3_Conv_CNN,Probabilistic CopycatCNN,15,0.565359477124183,0.9359223300970874,6854,0.25879693031311035
1,MiniRocket-3_Conv_CNN,Argmax CopycatCNN,15,0.565359477124183,0.9359223300970874,6854,0.19767379760742188
1,MiniRocket-3_Conv_CNN,Adaptive KnockoffNets,15,0.46601307189542485,0.9359223300970874,6854,0.29890871047973633
1,MiniRocket-3_Conv_CNN,Probabilistic CopycatCNN,77,0.611716621253406,0.9359223300970874,6854,0.4628767967224121
1,MiniRocket-3_Conv_CNN,Argmax CopycatCNN,77,0.6335149863760218,0.9359223300970874,6854,0.4162449836730957
1,MiniRocket-3_Conv_CNN,Adaptive KnockoffNets,77,0.5967302452316077,0.9359223300970874,6854,0.6330282688140869
1,MiniRocket-3_Conv_CNN,Probabilistic CopycatCNN,154,0.6563623292595255,0.9359223300970874,6854,0.6777827739715576
1,MiniRocket-3_Conv_CNN,Argmax CopycatCNN,154,0.7210639827462257,0.9359223300970874,6854,0.755427360534668
1,MiniRocket-3_Conv_CNN,Adaptive KnockoffNets,154,0.7462257368799425,0.9359223300970874,6854,1.1553685665130615
1,MiniRocket-3_Conv_CNN,Probabilistic CopycatCNN,231,0.7770167427701674,0.9359223300970874,6854,0.9802067279815674
1,MiniRocket-3_Conv_CNN,Argmax CopycatCNN,231,0.7656012176560122,0.9359223300970874,6854,0.9350895881652832
1,MiniRocket-3_Conv_CNN,Adaptive KnockoffNets,231,0.7671232876712328,0.9359223300970874,6854,1.6129176616668701
1,MiniRocket-3_Conv_CNN,Probabilistic CopycatCNN,309,0.8260517799352751,0.9359223300970874,6854,1.189253807067871
1,MiniRocket-3_Conv_CNN,Argmax CopycatCNN,309,0.8244336569579288,0.9359223300970874,6854,1.1948516368865967
1,MiniRocket-3_Conv_CNN,Adaptive KnockoffNets,309,0.81957928802589,0.9359223300970874,6854,2.0975921154022217
1,MiniRocket-3_Conv_CNN,Probabilistic CopycatCNN,386,0.8213977566867989,0.9359223300970874,6854,1.6224462985992432
1,MiniRocket-3_Conv_CNN,Argmax CopycatCNN,386,0.8213977566867989,0.9359223300970874,6854,1.5804970264434814
1,MiniRocket-3_Conv_CNN,Adaptive KnockoffNets,386,0.8239861949956859,0.9359223300970874,6854,2.7159361839294434
1,MiniRocket-3_Conv_CNN,Probabilistic CopycatCNN,463,0.8512014787430684,0.9359223300970874,6854,1.8501555919647217
1,MiniRocket-3_Conv_CNN,Argmax CopycatCNN,463,0.8354898336414048,0.9359223300970874,6854,1.8349010944366455
1,MiniRocket-3_Conv_CNN,Adaptive KnockoffNets,463,0.8299445471349353,0.9359223300970874,6854,3.2043893337249756
1,MiniRocket-3_Conv_CNN,Probabilistic CopycatCNN,540,0.872636815920398,0.9359223300970874,6854,2.959923505783081
1,MiniRocket-3_Conv_CNN,Argmax CopycatCNN,540,0.8666666666666667,0.9359223300970874,6854,2.1459240913391113
1,MiniRocket-3_Conv_CNN,Adaptive KnockoffNets,540,0.8676616915422886,0.9359223300970874,6854,3.7426021099090576
1,MiniRocket-3_Conv_CNN,Probabilistic CopycatCNN,618,0.8921251348435815,0.9359223300970874,6854,2.5160555839538574
1,MiniRocket-3_Conv_CNN,Argmax CopycatCNN,618,0.8845738942826321,0.9359223300970874,6854,3.230227470397949
1,MiniRocket-3_Conv_CNN,Adaptive KnockoffNets,618,0.8651564185544768,0.9359223300970874,6854,5.128978252410889
1,MiniRocket-3_Conv_CNN,Probabilistic CopycatCNN,695,0.8705882352941177,0.9359223300970874,6854,3.4323487281799316
1,MiniRocket-3_Conv_CNN,Argmax CopycatCNN,695,0.8752941176470588,0.9359223300970874,6854,3.7229137420654297
1,MiniRocket-3_Conv_CNN,Adaptive KnockoffNets,695,0.8729411764705882,0.9359223300970874,6854,4.837608098983765
1,MiniRocket-3_Conv_CNN,Probabilistic CopycatCNN,772,0.8499353169469599,0.9359223300970874,6854,3.253253221511841
1,MiniRocket-3_Conv_CNN,Argmax CopycatCNN,772,0.8990944372574385,0.9359223300970874,6854,4.188333034515381
1,MiniRocket-3_Conv_CNN,Adaptive KnockoffNets,772,0.890038809831824,0.9359223300970874,6854,5.2632527351379395
1,Rocket-3_Conv_CNN,Probabilistic CopycatCNN,7,0.3641092327698309,0.9074433656957929,6854,0.3750572204589844
1,Rocket-3_Conv_CNN,Argmax CopycatCNN,7,0.41092327698309494,0.9074433656957929,6854,0.4021148681640625
1,Rocket-3_Conv_CNN,Adaptive KnockoffNets,7,0.3823146944083225,0.9074433656957929,6854,0.39875006675720215
1,Rocket-3_Conv_CNN,Probabilistic CopycatCNN,15,0.5287581699346405,0.9074433656957929,6854,0.6387746334075928
1,Rocket-3_Conv_CNN,Argmax CopycatCNN,15,0.5235294117647059,0.9074433656957929,6854,0.6345412731170654
1,Rocket-3_Conv_CNN,Adaptive KnockoffNets,15,0.5098039215686274,0.9074433656957929,6854,0.7768499851226807
1,Rocket-3_Conv_CNN,Probabilistic CopycatCNN,77,0.5974114441416893,0.9074433656957929,6854,2.82155179977417
1,Rocket-3_Conv_CNN,Argmax CopycatCNN,77,0.6049046321525886,0.9074433656957929,6854,2.8351197242736816
1,Rocket-3_Conv_CNN,Adaptive KnockoffNets,77,0.5871934604904632,0.9074433656957929,6854,3.324162006378174
1,Rocket-3_Conv_CNN,Probabilistic CopycatCNN,154,0.6204169662113588,0.9074433656957929,6854,5.56585431098938
1,Rocket-3_Conv_CNN,Argmax CopycatCNN,154,0.6484543493889289,0.9074433656957929,6854,5.665276050567627
1,Rocket-3_Conv_CNN,Adaptive KnockoffNets,154,0.612508986340762,0.9074433656957929,6854,6.053717851638794
1,Rocket-3_Conv_CNN,Probabilistic CopycatCNN,231,0.684931506849315,0.9074433656957929,6854,8.149945974349976
1,Rocket-3_Conv_CNN,Argmax CopycatCNN,231,0.6879756468797564,0.9074433656957929,6854,8.406484365463257
1,Rocket-3_Conv_CNN,Adaptive KnockoffNets,231,0.6681887366818874,0.9074433656957929,6854,9.087228775024414
1,Rocket-3_Conv_CNN,Probabilistic CopycatCNN,309,0.6852750809061489,0.9074433656957929,6854,10.655908823013306
1,Rocket-3_Conv_CNN,Argmax CopycatCNN,309,0.6820388349514563,0.9074433656957929,6854,10.833751678466797
1,Rocket-3_Conv_CNN,Adaptive KnockoffNets,309,0.7265372168284789,0.9074433656957929,6854,11.906441688537598
1,Rocket-3_Conv_CNN,Probabilistic CopycatCNN,386,0.6462467644521139,0.9074433656957929,6854,13.584519863128662
1,Rocket-3_Conv_CNN,Argmax CopycatCNN,386,0.6911130284728214,0.9074433656957929,6854,13.60194706916809
1,Rocket-3_Conv_CNN,Adaptive KnockoffNets,386,0.7730802415875755,0.9074433656957929,6854,14.9640474319458
1,Rocket-3_Conv_CNN,Probabilistic CopycatCNN,463,0.8049907578558225,0.9074433656957929,6854,17.113456964492798
1,Rocket-3_Conv_CNN,Argmax CopycatCNN,463,0.8012939001848429,0.9074433656957929,6854,17.102749347686768
1,Rocket-3_Conv_CNN,Adaptive KnockoffNets,463,0.8059149722735675,0.9074433656957929,6854,19.029147386550903
1,Rocket-3_Conv_CNN,Probabilistic CopycatCNN,540,0.8388059701492537,0.9074433656957929,6854,18.8935227394104
1,Rocket-3_Conv_CNN,Argmax CopycatCNN,540,0.8378109452736319,0.9074433656957929,6854,19.15361189842224
1,Rocket-3_Conv_CNN,Adaptive KnockoffNets,540,0.845771144278607,0.9074433656957929,6854,20.76258897781372
1,Rocket-3_Conv_CNN,Probabilistic CopycatCNN,618,0.8230852211434736,0.9074433656957929,6854,21.457497119903564
